JB5011V,JB5143V,JB3905V,JB4899V,JB4577V,JB3137V,JB4453V,JB4189V,JB4743V,JB3979V,JB4676V,JB4833V,JB3172V,JB4029V,JB2466V,JB4060V,JB4998V,JB1535V,JB4160V,JB4715V,JB4878V,JB5014V,GL4371V,GL3576V,GL3599V,JB4674V,JB4757V,JB3025V,JB4234V,JB4548V,JB4649V,JB4752V,JB5019V,JB4304V,JB4531V,JB4196V,JB3663V,JB2133V,JB4314V,JB4684V,JB5242V,GL4490V,JB4388V,JB4079V,JB1654V,JB4419V,JB5153V,JB4589V,JB4889V,JB5234V,JB4860V,JB3441V,JB5141V,JB4077V,JB3434V,JB5150V,GL4200V,JB2299V,GL4226V,GL3623V,JB3838V,JB3457V,JB2025V,GL3500V,JB3820V,GL3520V,JB3669V,JB4960V,JB4345V,JB4744V,GL5113V,JB4952V,GL3793V,JB5068V,JB3063V,JB3437V,JB5223V,GL3597V,JB4696V,JB4450V,JB4962V,JB4561V,JB4650V,JB4912V,JB2737V,GL3632V,JB4900V,JB3309V,JB4534V,JB1989V,JB5051V,GL3537V,JB4442V,GL4487V,JB4387V,JB4448V
6.924683659,6.251896634,6.936207055,6.304950482,8.156409997,6.57165357,6.918543995,6.970332869,6.168055799,6.471311828,6.625164383,9.422514317,6.279637155,7.328269138,8.603216761,7.161777636,6.331007845,6.584996484,7.474532,6.977767839,6.632759404,6.786422986,7.284931716,7.65447512,6.104374624,7.006630146,10.26538352,7.01551458,8.17631803,8.52288509,6.581125649,6.077551283,5.960131091,6.750846684,5.622225475,8.286008168,7.310310328,9.034099164,6.811017471,6.679358355,7.409346507,6.645213092,6.616739364,7.102070636,7.158319444,6.882830795,5.669917499,9.801125174,5.654697794,6.217048742,6.343222217,5.163228682,5.509829354,6.121593814,6.330418579,6.164405911,7.670683901,5.435589928,5.850067112,7.20968547,6.547338467,6.46202822,5.687470277,6.677794061,5.906170713,5.636280957,7.583586496,5.726264787,6.011961879,6.022004355,7.216981135,7.86507748,5.779499263,6.20824899,6.54563792,5.90130944,6.340415938,6.641639983,5.763966183,5.585918882,7.806200304,6.458166412,5.485109811,8.00974565,6.509656423,6.131381,10.25426523,6.269804601,6.280945914,7.696239413,7.453000363,6.069357447,6.291483443,6.248220683,7.504586293,6.908439421
5.737759544,6.695430765,5.596011755,6.104385392,5.952080955,5.565001749,6.693780754,6.574001611,6.22382598,6.42713631,5.691943005,6.649731462,6.225911371,6.064635103,6.142961228,5.975749396,6.033563885,6.949336148,6.526443447,5.69764802,5.72779001,5.64893511,5.808225324,5.610083935,5.504510085,6.915017011,6.713813115,6.345223229,5.813899903,5.70666628,5.70943991,5.732460024,5.921202679,5.847668987,7.312832589,5.878902356,5.477073542,6.337416253,5.771865951,5.910203886,6.04829058,5.792070961,7.2874953,6.19995607,6.73492413,5.783945634,6.057831406,5.448679599,5.711605384,5.291529067,5.440027314,5.040332766,5.521118236,5.533950988,5.653216138,5.478047137,5.569180959,7.47400745,5.892807801,5.484483052,5.258341224,5.489934913,6.409168561,5.639656381,5.752522939,5.326875611,5.804246218,5.698157568,5.844029496,5.54934297,5.57755526,6.079342392,8.430585822,6.07083236,5.7819884,5.469652979,5.607318625,5.854814194,6.586476511,5.445771174,5.966065901,5.934361528,9.738064427,5.966527913,6.551519948,5.80707483,5.910256541,7.013790151,5.99299121,6.816470128,6.105714253,5.677517939,5.764672913,6.104508822,7.07542619,5.910980362
5.406955863,5.63515432,5.377244316,5.426256002,5.441012109,5.326949697,5.323814497,5.162784924,5.392036309,5.360186823,5.399840437,5.253779279,5.399597899,5.208502434,5.27325627,5.68514003,5.271199599,5.175280911,5.407346199,5.204379161,5.166226744,5.155732296,5.338481276,5.09730421,5.347839649,5.477208291,5.282084365,5.133670859,5.234276171,5.166850377,5.338319072,5.169091858,5.68044384,5.211102342,5.253268669,5.321884902,5.241061655,5.275917039,5.370538369,5.293626525,5.425637562,5.186046662,5.458155524,5.32614605,5.241160189,5.230633017,5.295554606,5.042357923,5.057087834,5.041613672,5.054140709,4.887158312,5.14738545,5.068529832,5.197752409,5.063760339,5.145912087,5.031006579,5.313770678,5.183001213,5.002676459,5.127270794,5.342869014,5.138357246,5.409159848,5.126268308,5.218190087,5.343485892,5.253297526,5.261771836,5.448920923,5.090505616,5.386962377,5.539364878,5.546673627,5.169942024,5.373904101,5.366842411,5.376306722,5.215483183,5.286662181,5.278046751,5.31090828,5.344140886,5.7732748,5.407367479,5.441501785,5.423849073,5.374053203,5.262735362,5.412359212,5.368124985,5.456981167,5.291070929,5.69122445,5.321849337
5.611268643,5.73976136,5.562341317,5.453105278,5.546428273,5.418792645,5.536073447,5.391766594,5.59106884,5.523035613,5.507530786,5.492106864,5.599541416,5.487892601,5.524347522,5.881457789,5.418283493,5.292953461,5.546891732,5.275638808,5.308875798,5.262272858,5.438959148,5.253366474,5.381640023,5.491365994,5.399491603,5.301515026,5.355099722,5.238457137,5.427778306,5.29420289,5.646818513,5.32887415,5.373825281,5.344009254,5.397798516,5.40351364,5.439595712,5.475167802,5.4968448,5.308369071,5.601824443,5.387650312,5.477276245,5.346703514,5.422279477,5.222905972,5.251872326,5.155588031,5.163898057,5.058821622,5.22684408,5.102839759,5.292159009,5.195224061,5.265773731,5.210060687,5.408598081,5.222739901,5.186454637,5.221806007,5.376356158,5.252946937,5.514086247,5.246772622,5.42613568,5.482340473,5.406858209,5.397500107,5.550616924,5.265319732,5.595077276,5.626295495,5.658802306,5.392716801,5.418377086,5.412411642,5.5498021,5.338196763,5.565144049,5.479651302,6.278630653,5.518828382,5.905506018,5.557581081,5.639019297,5.695605412,5.643528037,5.523855232,5.625931459,5.524332108,5.631416959,5.577512449,6.451829817,5.524281751
9.466201597,5.56142242,5.380904436,5.287978373,5.394353199,5.433441417,5.360013709,5.209911443,5.425966927,5.365234992,5.373420793,8.901650249,5.405213948,5.340016112,5.313168901,5.840038381,5.342928939,5.198956259,5.603960835,5.219071575,5.321146819,5.104584889,8.13295658,9.962255809,5.530216145,5.272889034,5.326167664,5.220495176,7.057882889,6.437607883,5.259750387,5.29866472,5.380965424,5.172231787,5.299706973,5.570909364,5.373580476,5.326851776,5.608367329,5.4207873,6.01047349,5.402184511,5.395100151,5.330459539,5.336138681,5.449909072,5.285847552,5.541559278,5.015021728,5.066577376,5.120892331,4.909306852,5.048065526,4.92675042,5.191619812,5.0219493,5.100929385,5.114318313,5.122464275,5.242609046,5.230845746,5.086438994,5.182483539,8.861400289,5.337205532,6.898739058,5.403546423,5.341086031,5.313603422,5.196002604,5.340295142,5.205730199,5.401819127,5.48748745,8.568435039,5.322745233,5.454533698,5.401524355,5.466012919,8.260639562,5.356705613,5.286889597,5.466119756,5.310293024,5.682947526,5.482873408,5.774317891,5.454556534,5.424585249,5.38636525,5.428257798,5.286714672,5.532400351,5.403978501,6.078232045,5.429594964
12.68785369,12.92942679,12.14733474,11.59541099,11.55041228,12.47951904,10.99530431,10.96014717,12.24090948,12.19859687,10.83081625,12.68660306,12.18484079,11.5323026,11.54731336,13.55783394,12.16575379,11.0879469,12.87385403,11.77150222,12.24877522,10.92298135,11.47137267,11.62343932,11.2451215,11.14440131,13.1584048,12.32313,13.09059975,12.46306412,12.46513296,11.71322625,10.30307341,11.70236912,9.571984685,13.95182303,12.31852915,13.37492547,12.80828808,11.80789008,12.66683378,12.17508731,11.55172367,12.46313254,10.89220068,12.52088193,8.99451038,13.34617219,10.33705154,9.974436796,12.12150304,10.08931955,9.789739357,10.34643444,11.60505048,11.93818297,12.19659121,8.844939077,9.436669937,10.68969824,12.00323251,12.69555957,9.187580237,11.25900175,10.63637312,10.84734558,13.5327467,11.33411693,11.63456483,11.2955666,11.13870529,11.89266001,9.933241526,11.81906077,12.25558029,11.21358132,11.9130533,12.01132322,9.615755438,10.18168521,11.23834442,10.9983579,6.924685246,12.29533261,10.80209917,11.77006968,11.24474345,10.25329039,12.18123178,13.13173764,12.21249372,10.33183918,11.16610639,11.68915013,12.92470729,13.40695412
5.497851684,5.489561036,5.420311163,5.426305821,5.424506072,5.387458009,5.480100956,5.363953813,5.627683461,5.464371145,5.388122158,5.465874806,5.536484275,5.536493408,5.459102601,5.727919205,5.451025465,5.272173856,5.563667122,5.300679005,5.328094821,5.082052507,5.28498168,5.125330612,5.227859834,5.366107847,5.353253752,5.226736035,5.670875774,5.236641174,5.375673526,5.356263513,5.493749541,5.392715475,5.36168667,5.353886844,5.365901586,5.594458299,5.389969674,5.520297748,5.419542565,5.297612912,5.613984564,5.359913293,5.469290632,5.309966937,5.301208895,5.20336836,5.070214807,5.040888394,5.157282113,4.896093191,5.157801228,4.97072166,5.229727154,5.166986748,5.231345011,5.042648339,5.148259313,5.174469165,5.156286341,5.072905144,5.237731683,5.277315327,5.334150873,5.233222732,5.385289472,5.380833919,5.348281973,5.245777795,5.419393024,5.234673904,5.40511365,5.401547339,5.366830388,5.288931983,5.290635236,5.308333475,5.489761442,5.163360647,5.345204024,5.262136335,5.31119312,5.247293231,5.837477341,5.411703504,5.47390073,5.547681193,5.497007306,5.393675317,5.342640138,5.308944092,5.444098155,5.395595979,5.982414091,5.262753076
5.544238651,6.382480656,5.569922009,6.020127052,5.737585085,5.260941116,5.974614266,5.510907726,5.534560917,5.635653743,5.407660642,5.760140066,5.595088095,5.811435014,6.015202667,5.852085974,5.566485922,6.039650476,6.419726087,5.495396399,5.697095611,5.343509438,5.600611789,5.366071521,5.346834665,6.322007127,5.816216391,6.07422024,5.435393599,5.421679337,5.439092971,5.273577359,5.714635769,5.381348331,5.992401754,5.692347596,5.364906302,5.995294871,5.612876236,5.525472839,5.783042793,5.554033493,6.826864347,5.797840191,6.030193324,5.567389793,5.439678412,5.330749729,5.406060318,5.216645507,5.232790262,4.973906869,5.202218301,5.249691139,5.451423526,5.297979748,5.285887928,5.614061344,5.463214985,5.365527026,5.125358692,5.396884556,5.518854256,5.342865413,5.481350119,5.206198447,5.390751817,5.485942336,5.616822694,5.306978818,5.455137831,5.400535525,6.067087927,5.607022817,5.56502459,5.393165661,5.561548123,5.546927528,5.659026003,5.169404115,5.727596457,5.796678053,7.770923796,5.781373743,6.123606724,5.752996374,5.632660471,6.552187304,6.027235423,7.118117688,6.079679124,5.55290185,5.604220936,5.986818815,6.44090376,5.666196429
6.807705588,7.784460713,6.741880885,6.957036503,7.166400386,6.298706146,5.461967988,5.321195193,5.949297785,6.500552913,6.454854401,6.196286019,6.354800372,6.137959918,5.90727929,7.991667666,6.38130058,6.513702997,7.839784859,6.198423277,6.512553088,6.470700978,7.629401785,7.120321376,6.135910102,8.072920033,6.775809013,6.188169646,7.845428057,5.89459537,6.447860638,7.435805312,7.384556213,5.697617543,5.609055258,6.737678776,5.489136293,6.115336352,6.534096369,5.976038873,7.067993128,5.60316468,8.206240647,6.749933978,5.373997668,6.274592476,6.056229408,6.520757314,6.079242224,5.525681142,5.899311017,5.257334186,6.236906526,6.130686835,6.933759475,6.284805995,5.819608468,5.232048869,6.98243401,6.225284544,5.31631642,6.530179318,6.416435826,5.236391078,6.031331008,7.445685769,5.436099786,6.204819308,5.798483023,6.199038687,5.973290358,5.380567693,5.578886447,6.854230103,8.831802855,5.728402879,6.483568511,6.158425739,6.126794487,6.505321981,5.661035637,5.520879678,5.886674481,7.174067345,5.966430084,6.718460461,6.480875041,5.62903441,6.09392206,5.529467798,6.157117271,5.948288507,6.555969175,5.711333121,6.079855349,7.479414269
5.389011493,5.353525146,5.306794233,5.344558413,5.289032791,5.299929089,5.315040366,5.213534696,5.375405871,5.338823527,5.344823911,5.317194052,5.319207824,5.311375938,5.377902113,5.799395235,5.174902042,5.027001511,5.322541244,5.268252354,5.136942958,5.065199927,5.238256047,5.026455509,5.273099509,5.313995037,5.09128074,5.048086239,5.184153562,5.038658608,5.221160938,5.077178591,5.427137315,5.252209653,5.226458146,5.193323641,5.239667602,5.255654674,5.355950773,5.326804118,5.304195723,5.22706489,5.268369401,5.290965476,5.340317043,5.226249284,5.283607148,5.021739411,5.08695542,4.974945034,5.109263651,4.994887718,5.02471054,5.020270154,5.084497949,5.030225143,5.071136779,5.016688772,5.143439837,5.091686892,5.028183467,5.060233419,5.19631529,5.195487675,5.334909116,5.299279775,5.323549877,5.363734019,5.311423819,5.247101667,5.410149129,5.196978252,5.36127914,5.364706298,5.374343587,5.274060549,5.264107334,5.300330956,5.398008079,5.295373476,5.236031225,5.278458328,5.377538134,5.151747757,5.612324851,5.406896543,5.459531294,5.420405996,5.35755001,5.257002924,5.358398804,5.216470781,5.371875593,5.257530748,6.202822185,5.193513986
6.030165627,5.467346144,5.859085676,5.547610237,6.465630813,5.694664889,5.423719335,5.374077093,5.643518812,5.439505434,5.502189918,5.496581135,5.663952169,7.495247627,5.818062471,7.974006179,6.153415562,5.235592639,6.100874941,5.415168626,6.803122721,5.76931005,5.380278335,5.936206235,5.512008937,5.543976918,5.974169584,5.688935231,6.663189198,5.824938836,5.932358517,5.095295815,5.511316016,5.915438415,5.279177758,5.923114046,5.923012335,5.729286996,6.116919476,5.778457623,6.782626712,5.735129052,5.77238135,6.550789394,5.34481145,6.306680982,5.365238872,5.273528316,5.546360256,5.212142868,5.289585442,4.998003783,5.145176852,5.362480663,5.353471323,5.729169298,5.777692871,5.031011394,5.442276061,5.410916116,5.491765473,5.299887346,5.200736157,5.505082051,5.469829025,5.288348691,5.736106114,5.362390992,5.42568348,5.384682874,6.130289739,5.211750798,5.398534547,6.264870977,6.134539714,5.311388311,5.601139343,5.609460828,5.395851196,5.239793151,5.63276461,5.349899556,5.565401495,5.926029986,5.666132953,5.63399608,5.95238934,5.676621635,5.460192103,5.4764379,6.1044781,5.54782017,5.741425955,5.936220318,6.024128032,5.89763614
5.506027737,5.996111345,5.435566528,5.471755445,5.452100342,5.288647542,5.602379974,5.388499874,5.505052769,5.451333225,5.411757676,5.614016742,5.419802798,5.663298569,5.543772911,5.706009817,5.370690438,5.467182558,5.811357338,5.230137727,5.3266426,5.129408894,5.315431203,5.17901706,5.280739867,5.57509954,5.500555696,5.345383362,5.306600365,5.185475864,5.348874505,5.169880027,5.554037257,5.337343187,5.608532228,5.354586187,5.282506529,5.477263263,5.347378634,5.433276455,5.491451714,5.278401349,5.667758454,5.401924012,5.570200903,5.272935225,5.358408777,5.133071751,5.23940199,5.084087211,5.105408126,4.942199585,5.183682486,5.05334637,5.208953131,5.165724379,5.183766105,5.595319696,5.411113892,5.226708267,5.095022331,5.162699343,5.322378796,5.273722506,5.400056058,5.247945121,5.333685118,5.411080209,5.328864901,5.264844321,5.480485178,5.273628904,5.860661592,5.493726094,5.488217651,5.249320601,5.389869083,5.369088672,5.565870135,5.185221078,5.457662449,5.399920911,7.14652091,5.386616442,5.788091538,5.450419273,5.481632117,5.992998154,5.474783133,5.816079459,5.498677187,5.32392904,5.555725212,5.39426083,6.075520329,5.324844887
5.652586859,5.945453113,5.607066718,5.64671585,5.597330825,5.478606595,5.535867983,5.466049582,5.571807508,5.481534489,5.610632034,5.515842089,5.642252981,5.477828623,5.709340539,5.834103543,5.483314545,5.465509271,5.781114518,5.357122759,5.363852515,5.39839742,5.544926736,5.237136435,5.578199559,5.79166956,5.630727379,5.468100662,5.395171235,5.338953762,5.449068655,5.325353977,5.832541298,5.391846617,5.630102411,5.441494988,5.499009954,5.464640343,5.52407265,5.555465864,5.566517523,5.412643427,5.831143678,5.536089295,5.582977591,5.431053978,5.50342262,5.322446414,5.312550968,5.265341868,5.293789431,5.119596642,5.308279097,5.274571512,5.458655757,5.254960679,5.307951857,5.315898327,5.572986649,5.327241122,5.255352254,5.334388518,5.471530038,5.276732544,5.554206658,5.396300609,5.510269969,5.484009648,5.554770208,5.445313123,5.617948075,5.305532371,5.899361808,5.765353274,5.725680468,5.379128196,5.459601845,5.606719746,5.55626506,5.395130812,5.493308796,5.482769945,6.590326222,5.589309945,6.057623995,5.584761121,5.674393752,5.844139798,5.733729977,5.540316853,5.599059803,5.494534947,5.644900367,5.504812268,6.056923659,5.576385985
5.404365018,5.66673989,5.316187371,5.386843426,5.392725779,5.227772216,5.55358292,5.384763946,5.406291173,5.363141409,5.363820777,5.464035443,5.437392692,5.646642201,5.455987519,5.571641028,5.324245675,5.428960217,5.654034456,5.168080305,5.182786674,5.164561731,5.316867773,5.183953653,5.217256494,5.439736335,5.324059075,5.308737999,5.30604745,5.160251859,5.231862227,5.185727179,5.410435904,5.355170656,5.484594818,5.321088128,5.253278139,5.386027687,5.39854107,5.344698555,5.48135366,5.256423102,5.706538056,5.391293677,5.450650634,5.325320532,5.348992097,5.117075302,5.247489987,5.075569332,5.042615897,4.938341443,5.12513868,5.011634008,5.194259055,5.083460803,5.101297695,5.413961629,5.233432106,5.101925302,5.053686548,5.065240378,5.289714078,5.208571491,5.395793271,5.207182815,5.273315388,5.403387328,5.356733251,5.269231526,5.425508736,5.309176839,5.675712926,5.446782931,5.448031798,5.229585177,5.317472107,5.39344259,5.49013857,5.146883349,5.42174995,5.408789148,6.338287104,5.466980956,5.842276739,5.439579532,5.492945191,5.72277098,5.538783315,5.616338973,5.545133009,5.323062571,5.574308589,5.431441248,5.967645037,5.338011909
5.416745498,5.421333672,5.297774939,5.2150915,5.32902271,5.206252302,5.347345568,5.214339769,5.427273498,5.326077539,5.260898435,5.370558295,5.402179481,5.267301358,5.262196753,5.479305858,5.208625693,5.163535363,5.275550191,5.089318356,5.096123516,5.084587071,5.234196181,5.061048943,5.266127848,5.254606644,5.117151394,5.052142725,5.201268686,5.089806371,5.158116577,5.016996515,5.434713127,5.161820851,5.282739687,5.241953782,5.254287458,5.194496249,5.252854115,5.274585891,5.34240752,5.102941911,5.452606945,5.163660263,5.375231475,5.237183605,5.286086955,5.054797345,4.994171491,5.024911048,5.032376936,4.883600916,5.077166798,4.951825547,5.04588974,4.996996999,5.099545046,5.185817777,5.09277568,5.098384911,5.067512729,5.007317261,5.157804216,5.153879557,5.325982511,5.179827887,5.252398766,5.309221195,5.314353214,5.197581992,5.402877195,5.173377519,5.486191825,5.374885233,5.370162823,5.215666198,5.278318487,5.351627338,5.406840699,5.16260154,5.315010462,5.287028956,6.251452439,5.266265356,5.65195668,5.372848765,5.448877775,5.470933882,5.390677908,5.302986281,5.370807701,5.243709771,5.381223928,5.315510095,5.617048074,5.265863775
5.392391682,5.572644061,5.461843763,5.402145488,5.349566384,5.359685209,5.429357348,5.122515984,5.406395846,5.447426608,5.410102272,5.440191634,5.419930383,5.348076819,5.41002012,5.868616899,5.187576317,5.054782402,5.421748436,5.20622717,5.234046537,5.054747855,5.306212603,5.092276265,5.273805076,5.309411455,5.366764269,5.196836982,5.350400576,5.147670649,5.280598157,5.18255644,5.527589144,5.313898292,5.270488772,5.278469002,5.330087445,5.408024457,5.397158707,5.361303974,5.384811183,5.267853664,5.470065817,5.405594275,5.354963272,5.320170255,5.330219312,5.168238403,5.049169897,5.003422885,5.085373271,4.891978527,5.096749243,4.955245323,5.24109599,5.129733601,5.198108363,5.063080806,5.26990258,5.180132114,5.108881299,5.11240919,5.211488802,5.204311839,5.366317149,5.222884366,5.362472196,5.353604122,5.349167237,5.223818023,5.405910751,5.1515933,5.429187016,5.439863304,5.419184043,5.223205018,5.346818984,5.349063066,5.449778187,5.296727254,5.390606915,5.253456719,5.344908833,5.26765892,5.599163079,5.452493809,5.505989838,5.477686847,5.344586144,5.368455967,5.426899971,5.367928538,5.395639917,5.344619274,6.250764234,5.277297762
6.132821707,6.335246006,5.942197983,6.172995873,6.284027911,5.826770153,6.509732437,6.27105066,6.244216534,6.389321949,5.977329302,6.54404073,6.534113954,6.327507184,6.005480119,6.564359836,6.119178846,7.319248335,6.459793158,5.820760001,6.073826578,5.858253544,5.773834718,5.892480088,5.559296504,6.098792917,6.452351097,6.031381503,5.927366316,5.674684988,5.89812692,5.950819336,5.818329301,5.910515614,6.627638149,5.904213942,5.814644649,6.093711428,5.767513352,5.805818998,5.819177825,5.965923317,7.280450528,6.013614629,6.466228417,5.895417816,5.911076835,5.825052641,5.530213175,5.326500743,5.54042664,5.143023714,5.421560847,5.333175673,5.781795129,5.643482818,5.645094828,6.76916935,5.46090913,5.700345125,5.464494291,5.492587458,6.194863772,5.775103855,5.832838914,5.54173962,6.062033221,5.853560057,6.001261935,5.838967203,5.870906069,5.672368038,7.489300346,5.971856762,5.99423692,5.70039957,5.695712015,5.990663913,6.521904725,5.641378204,6.455041533,6.43272852,8.124427491,6.453978863,6.584390417,6.139063699,6.243831826,6.567537776,6.359605606,6.58876633,6.063195432,5.853311989,6.245232804,6.385069791,7.425535973,7.502673445
5.576490259,5.62449768,5.621940795,5.613304693,5.404661512,5.268612081,5.55174857,5.439097659,5.596146407,5.843041106,5.724439249,5.611059619,5.551351903,5.688207782,5.522245171,5.756208647,5.787358413,5.386319654,5.555586603,5.444971083,5.370945046,5.118431718,5.419024538,5.291270308,5.558103162,5.608972267,5.683751083,5.684754485,5.259468357,5.158177942,5.360950024,5.350479913,5.601733885,5.338435536,5.628672331,5.560110342,5.347929251,6.170630813,5.476714683,5.470736985,5.59201414,5.376092661,6.142882019,5.810405286,5.442395989,5.40668997,5.301423406,5.409224419,5.146501652,5.202313149,5.129049514,4.94682666,5.152472365,5.049422149,5.232081919,5.392567504,5.222078783,5.545940352,5.359991669,5.46492285,5.144928988,5.179415282,5.462775215,5.40538214,5.33718087,5.176380159,5.536576379,5.431485832,5.4115722,5.203428252,5.357311412,5.246373075,6.607504403,5.683410644,5.43638427,5.288762923,5.289561125,5.496551331,5.487431999,5.264434982,5.403354202,5.252487061,9.107651182,5.289714907,5.764960592,5.436991558,5.541765376,5.630266741,5.527042213,5.896846108,5.480138315,5.246539841,5.576511707,5.534042437,5.868634194,5.646825963
5.875672133,6.473607595,5.930222987,6.108119412,6.354680636,5.884414944,5.752355047,5.810195172,6.199366144,5.935035007,5.95987115,7.651225859,6.021554474,6.432103971,6.065300984,6.741546603,5.946858151,5.651851739,6.408190907,5.77321217,5.880067168,5.856024671,5.988679244,5.929941881,5.785555342,6.059090048,6.400728042,5.839894672,6.868206377,5.635498379,6.179676975,5.864291575,6.067674651,5.835763429,5.700066879,5.839214602,5.78407873,6.34556504,5.867306921,5.998505531,6.002047849,6.16786118,6.447553234,5.968185185,5.75115357,5.711444963,5.751742862,5.8762713,5.620176504,5.405947295,5.779440033,5.204171617,5.696236869,5.496203518,5.814885344,5.764405968,5.512834466,5.355914088,5.915885585,5.622320698,5.794219851,5.850582456,5.75092996,5.684140102,5.926768126,5.563603284,5.805596299,5.720572444,5.931391562,5.631434309,5.986190564,5.759432269,5.848934001,6.078583542,6.374211232,5.56280146,5.743176227,5.72197855,5.754321201,5.749470982,5.853508898,5.788774809,6.075722221,6.043967725,6.208239615,5.928845752,5.882934097,6.03429169,5.88186346,5.731376054,5.868823482,5.670698407,5.863615467,5.707863899,6.418241858,6.495300185
8.507417268,12.28707644,9.158675133,10.17085822,8.239833107,7.633448607,8.231843315,9.723099674,8.130657369,8.702533269,9.010315959,8.72776976,8.613268176,9.353446567,10.33396164,9.669678752,7.514470876,9.434080009,9.346867953,10.72210884,9.095497826,8.316589863,8.118942842,9.339576307,8.702408549,9.432851688,8.860513738,9.605715049,8.377163351,7.695197587,8.49744054,5.4144541,7.603265731,8.613886698,6.524354268,9.907571202,9.705838547,11.32819404,9.455341561,8.183242994,9.719150261,9.013222649,9.472518125,10.30739363,7.042943583,9.518950479,6.354751541,10.10437606,8.607764854,8.636739207,9.233109276,6.958620651,8.194143104,8.095160044,9.485313307,8.71857159,7.782585082,6.453036651,9.478467281,7.412571559,8.620631236,8.874406155,8.635097252,8.414791228,10.16728941,8.425498906,10.50010376,8.498410548,8.62351819,9.290577827,8.996244302,7.237192523,8.255954972,9.379453465,9.084406686,8.963484665,9.09920704,7.847594199,5.829473019,7.747146683,9.537681143,9.157038184,5.745435403,10.12757436,9.916288198,9.64354471,7.870736581,9.496272944,10.95130898,9.799562106,8.77990462,9.611001,7.330703198,8.33680466,7.30226418,11.01824492
5.358358879,5.392163539,5.355871492,5.227748343,5.266223247,5.243492337,5.328613996,5.166555639,5.321201228,5.298230086,5.294554004,5.282720947,5.370981806,5.302718216,5.287268921,5.471850822,5.110254536,5.029510963,5.263205142,5.142910853,5.116782732,5.044927064,5.215886314,5.052839694,5.209554745,5.178915212,5.17443604,5.03597332,5.141514724,5.06788751,5.247093886,5.097766286,5.355523174,5.136821634,5.243822952,5.164296557,5.258685352,5.176488372,5.312750634,5.258777245,5.257344804,5.148533592,5.374459861,5.239987367,5.291228035,5.179268268,5.286787061,5.114304674,4.964857185,4.967027475,5.013596955,4.922266302,5.019093188,4.892578535,5.108524457,4.965415009,5.109361643,4.960871247,5.096954164,5.08116715,5.032346865,4.960514786,5.17687214,5.151541924,5.341545227,5.164772731,5.291733419,5.290897176,5.266762223,5.160394773,5.266189435,5.128032425,5.309855124,5.321292746,5.32320781,5.223421712,5.205398314,5.321591432,5.37450318,5.215357986,5.259179419,5.207687217,5.306268803,5.117484283,5.529462815,5.382985953,5.438453272,5.43842058,5.366523513,5.239215195,5.309934901,5.297844045,5.361327375,5.265929718,5.511361556,5.134088117
5.361066489,5.372770357,5.291275334,5.193955025,5.32032437,5.195204267,5.245276215,5.117997096,5.319624075,5.244307125,5.281286152,5.327787588,5.329636344,5.26841493,5.235216589,5.40599236,5.281957096,5.06608919,5.293979572,5.135680971,5.124247477,4.981003222,5.181329594,4.991587602,5.238404739,5.239200582,5.096978636,5.073898192,5.117733686,5.090641752,5.161704311,5.007494686,5.367814151,5.113409631,5.164188517,5.156818069,5.234926234,5.188445237,5.225683677,5.331343351,5.338230069,5.136662663,5.37388029,5.180813426,5.301058244,5.184424715,5.290940402,5.007676768,5,5.01427405,4.995800159,4.838903878,4.99685104,4.910241928,5.087462841,5.015288368,5.018326607,5.04652511,5.04737174,5.060461191,4.996922879,5.040321726,5.090227619,5.13278698,5.319466923,5.173829417,5.287045215,5.238404739,5.204002561,5.188377581,5.295688867,5.057551214,5.347698605,5.410521905,5.291275334,5.137935038,5.36473175,5.342746732,5.371707306,5.114551931,5.191542122,5.188925856,5.202346408,5.168970503,5.511109029,5.355951837,5.342746732,5.426978544,5.433610811,5.345486506,5.321928095,5.223648436,5.352516314,5.317111199,5.489561239,5.186603558
8.247815217,10.57466432,8.757329008,8.740312873,9.381456194,7.435604022,8.972012193,8.639218708,8.324547451,9.328788384,8.818685392,8.952145371,9.143070009,8.755603073,9.954277867,8.713270794,9.796801852,11.37493847,9.823082425,9.318972779,9.160792814,8.836986373,9.73515278,8.960124177,8.013285258,10.75979085,9.922021858,11.6380481,7.97002243,8.415115619,8.91398847,8.023757022,9.045408823,8.371325574,10.39342198,9.180916585,7.390129898,9.761783882,9.394218614,8.679085496,9.872041616,8.929629225,12.26031322,9.261285743,10.54073777,9.061233251,8.504773067,8.96750794,8.382138892,8.76232821,8.790631697,7.030730852,8.052559521,8.786459546,9.833896208,8.712817855,8.130646321,9.601371624,9.401818831,7.497487243,6.936343827,8.531321706,8.622896135,8.978248926,8.877667339,7.930625457,9.146393726,7.953459974,9.333050925,8.131848561,7.50865053,7.832521865,10.25216267,9.187280126,7.100253344,8.055066852,7.832584299,9.622734409,8.343821443,7.405254994,9.527336033,8.039863827,13.83286343,8.524440763,9.518120659,7.889408275,8.360146706,10.65563494,8.568819289,9.722963275,8.954148322,8.09374582,7.835958431,8.929208394,9.00155426,8.387820784
